,T,W,Wd,RH,P,Prec,Cloud,sin_day,cos_day
2024-01-11 15:00:00,-4.9,10.0,283,72,997.9,0.0,100,-0.7071067811865471,-0.7071067811865479
2024-01-11 16:00:00,-4.9,7.9,254,76,998.9,0.3,100,-0.8660254037844384,-0.5000000000000004
2024-01-11 17:00:00,-5.1,7.1,240,83,999.8,0.3,100,-0.9659258262890681,-0.2588190451025215
2024-01-11 18:00:00,-5.2,7.9,240,86,1000.5,0.3,100,-1.0,-1.8369701987210297e-16
2024-01-11 19:00:00,-5.2,8.4,245,87,1001.2,0.3,100,-0.9659258262890684,0.2588190451025203
2024-01-11 20:00:00,-5.2,7.8,257,88,1001.6,0.2,100,-0.866025403784439,0.49999999999999933
2024-01-11 21:00:00,-5.7,7.6,267,88,1002.4,0.1,100,-0.7071067811865477,0.7071067811865474
2024-01-11 22:00:00,-5.9,8.0,280,89,1003.0,0.0,100,-0.5000000000000004,0.8660254037844384
2024-01-11 23:00:00,-6.1,8.0,280,89,1003.5,0.0,99,-0.25881904510252157,0.9659258262890681
2024-01-12 00:00:00,-7.0,6.7,286,89,1004.3,0.0,73,0.0,1.0
2024-01-12 01:00:00,-7.6,8.6,285,88,1005.2,0.0,99,0.25881904510252074,0.9659258262890683
2024-01-12 02:00:00,-7.1,9.0,286,85,1006.4,0.0,100,0.49999999999999994,0.8660254037844387
2024-01-12 03:00:00,-7.2,6.8,295,84,1007.5,0.0,97,0.7071067811865475,0.7071067811865476
2024-01-12 04:00:00,-7.7,7.1,285,85,1009.0,0.0,92,0.8660254037844386,0.5000000000000001
2024-01-12 05:00:00,-7.9,6.6,292,84,1009.8,0.0,6,0.9659258262890682,0.25881904510252096
2024-01-12 06:00:00,-10.6,8.2,285,85,1010.7,0.0,0,1.0,6.123233995736766e-17
2024-01-12 07:00:00,-11.6,8.1,291,85,1010.9,0.0,0,0.9659258262890683,-0.25881904510252063
2024-01-12 08:00:00,-12.1,7.1,285,84,1011.8,0.0,0,0.8660254037844387,-0.49999999999999983
2024-01-12 09:00:00,-10.5,10.2,278,82,1013.6,0.0,0,0.7071067811865476,-0.7071067811865475
2024-01-12 10:00:00,-10.1,6.9,298,80,1014.1,0.0,0,0.5000000000000003,-0.8660254037844385
2024-01-12 11:00:00,-9.2,4.6,315,78,1014.3,0.0,1,0.258819045102521,-0.9659258262890682
2024-01-12 12:00:00,-8.0,3.4,252,73,1014.8,0.0,16,1.2246467991473532e-16,-1.0
2024-01-12 13:00:00,-7.0,1.5,284,68,1014.4,0.0,55,-0.25881904510252035,-0.9659258262890684
2024-01-12 14:00:00,-6.3,1.9,22,64,1013.5,0.0,18,-0.4999999999999998,-0.8660254037844388
2024-01-12 15:00:00,-6.2,2.2,90,68,1013.1,0.0,50,-0.7071067811865471,-0.7071067811865479
2024-01-12 16:00:00,-6.6,5.2,78,66,1012.0,0.0,22,-0.8660254037844384,-0.5000000000000004
2024-01-12 17:00:00,-8.9,10.3,65,72,1012.0,0.0,83,-0.9659258262890681,-0.2588190451025215
2024-01-12 18:00:00,-9.2,9.0,53,73,1012.0,0.0,91,-1.0,-1.8369701987210297e-16
2024-01-12 19:00:00,-8.4,12.2,47,73,1011.1,0.0,100,-0.9659258262890684,0.2588190451025203
2024-01-12 20:00:00,-8.6,17.1,51,73,1009.7,0.0,100,-0.866025403784439,0.49999999999999933
2024-01-12 21:00:00,-7.2,18.9,50,74,1007.8,0.0,100,-0.7071067811865477,0.7071067811865474
2024-01-12 22:00:00,-6.8,19.9,48,76,1007.3,0.0,100,-0.5000000000000004,0.8660254037844384
2024-01-12 23:00:00,-6.5,21.0,51,76,1006.3,0.0,100,-0.25881904510252157,0.9659258262890681
2024-01-13 00:00:00,-6.2,22.2,47,77,1004.2,0.0,100,0.0,1.0
2024-01-13 01:00:00,-6.0,21.1,44,79,1003.5,0.0,100,0.25881904510252074,0.9659258262890683
2024-01-13 02:00:00,-5.6,23.2,48,81,1001.1,0.5,100,0.49999999999999994,0.8660254037844387
2024-01-13 03:00:00,-4.4,25.5,54,82,998.3,0.2,100,0.7071067811865475,0.7071067811865476
2024-01-13 04:00:00,-2.5,25.4,65,81,995.6,0.2,100,0.8660254037844386,0.5000000000000001
2024-01-13 05:00:00,-0.2,24.7,74,77,992.5,0.2,100,0.9659258262890682,0.25881904510252096
2024-01-13 06:00:00,0.7,24.5,76,77,989.9,0.8,100,1.0,6.123233995736766e-17
2024-01-13 07:00:00,1.1,20.8,72,77,988.0,0.2,100,0.9659258262890683,-0.25881904510252063
2024-01-13 08:00:00,1.2,21.2,72,82,985.7,2.1,100,0.8660254037844387,-0.49999999999999983
2024-01-13 09:00:00,1.2,15.5,46,85,984.0,0.4,100,0.7071067811865476,-0.7071067811865475
2024-01-13 10:00:00,1.1,16.4,40,88,982.7,1.3,100,0.5000000000000003,-0.8660254037844385
2024-01-13 11:00:00,1.4,14.0,44,88,981.2,0.3,100,0.258819045102521,-0.9659258262890682
2024-01-13 12:00:00,1.6,15.3,51,88,978.8,0.5,100,1.2246467991473532e-16,-1.0
2024-01-13 13:00:00,1.5,14.8,47,88,976.5,0.3,100,-0.25881904510252035,-0.9659258262890684
2024-01-13 14:00:00,1.7,15.6,52,88,975.2,0.8,100,-0.4999999999999998,-0.8660254037844388
2024-01-13 15:00:00,1.5,9.7,63,92,974.5,1.2,100,-0.7071067811865471,-0.7071067811865479
2024-01-13 16:00:00,2.0,16.8,222,91,975.6,0.9,100,-0.8660254037844384,-0.5000000000000004
2024-01-13 17:00:00,2.2,27.7,235,87,976.0,0.2,100,-0.9659258262890681,-0.2588190451025215
2024-01-13 18:00:00,1.5,31.4,238,83,976.6,0.0,37,-1.0,-1.8369701987210297e-16
2024-01-13 19:00:00,0.6,32.1,237,79,977.7,0.0,100,-0.9659258262890684,0.2588190451025203
2024-01-13 20:00:00,0.0,26.2,233,81,978.7,0.0,67,-0.866025403784439,0.49999999999999933
2024-01-13 21:00:00,-0.6,23.8,232,84,980.4,0.0,100,-0.7071067811865477,0.7071067811865474
2024-01-13 22:00:00,-0.4,23.7,221,87,980.9,0.0,100,-0.5000000000000004,0.8660254037844384
2024-01-13 23:00:00,-0.6,25.5,226,88,981.7,0.2,100,-0.25881904510252157,0.9659258262890681
2024-01-14 00:00:00,-1.0,26.3,234,87,982.5,0.3,100,0.0,1.0
2024-01-14 01:00:00,-1.5,27.7,240,84,983.4,0.2,100,0.25881904510252074,0.9659258262890683
2024-01-14 02:00:00,-2.3,26.3,234,82,984.6,0.0,95,0.49999999999999994,0.8660254037844387
2024-01-14 03:00:00,-3.2,28.4,232,78,986.2,0.1,68,0.7071067811865475,0.7071067811865476
2024-01-14 04:00:00,-4.2,27.6,229,76,987.5,0.0,40,0.8660254037844386,0.5000000000000001
2024-01-14 05:00:00,-4.9,28.4,231,75,988.3,0.0,46,0.9659258262890682,0.25881904510252096
2024-01-14 06:00:00,-5.2,28.5,235,73,988.9,0.0,2,1.0,6.123233995736766e-17
2024-01-14 07:00:00,-5.7,26.4,238,73,989.4,0.0,0,0.9659258262890683,-0.25881904510252063
2024-01-14 08:00:00,-5.7,24.3,238,72,990.3,0.0,0,0.8660254037844387,-0.49999999999999983
2024-01-14 09:00:00,-5.2,15.4,217,74,990.4,0.0,52,0.7071067811865476,-0.7071067811865475
2024-01-14 10:00:00,-4.4,18.8,216,75,990.9,0.0,65,0.5000000000000003,-0.8660254037844385
2024-01-14 11:00:00,-3.2,20.9,226,72,990.7,0.0,97,0.258819045102521,-0.9659258262890682
2024-01-14 12:00:00,-2.7,18.2,232,71,990.8,0.0,100,1.2246467991473532e-16,-1.0
2024-01-14 13:00:00,-2.8,17.1,229,77,990.5,0.2,100,-0.25881904510252035,-0.9659258262890684
2024-01-14 14:00:00,-2.8,19.1,229,77,990.5,0.3,100,-0.4999999999999998,-0.8660254037844388
2024-01-14 15:00:00,-2.7,18.1,247,75,991.0,0.0,76,-0.7071067811865471,-0.7071067811865479
2024-01-14 16:00:00,-2.8,20.5,248,67,992.2,0.0,35,-0.8660254037844384,-0.5000000000000004
2024-01-14 17:00:00,-4.0,17.1,262,73,993.5,0.0,78,-0.9659258262890681,-0.2588190451025215
2024-01-14 18:00:00,-4.7,18.4,244,77,994.5,0.0,100,-1.0,-1.8369701987210297e-16
2024-01-14 19:00:00,-4.8,23.7,248,74,995.6,0.0,100,-0.9659258262890684,0.2588190451025203
2024-01-14 20:00:00,-5.2,25.9,256,72,997.0,0.0,99,-0.866025403784439,0.49999999999999933
2024-01-14 21:00:00,-5.7,26.6,257,77,999.0,0.1,82,-0.7071067811865477,0.7071067811865474
2024-01-14 22:00:00,-6.2,26.2,262,78,1000.2,0.1,98,-0.5000000000000004,0.8660254037844384
2024-01-14 23:00:00,-6.6,22.7,267,76,1001.2,0.0,98,-0.25881904510252157,0.9659258262890681
2024-01-15 00:00:00,-7.2,19.1,266,75,1002.7,0.0,56,0.0,1.0
2024-01-15 01:00:00,-7.6,17.0,264,76,1003.8,0.0,74,0.25881904510252074,0.9659258262890683
2024-01-15 02:00:00,-8.2,14.5,263,76,1004.5,0.0,19,0.49999999999999994,0.8660254037844387
2024-01-15 03:00:00,-10.2,7.6,265,80,1005.0,0.0,84,0.7071067811865475,0.7071067811865476
2024-01-15 04:00:00,-10.0,6.8,238,82,1005.8,0.0,100,0.8660254037844386,0.5000000000000001
2024-01-15 05:00:00,-7.6,13.8,219,84,1006.1,0.0,37,0.9659258262890682,0.25881904510252096
2024-01-15 06:00:00,-8.4,17.1,226,80,1006.7,0.0,41,1.0,6.123233995736766e-17
2024-01-15 07:00:00,-8.9,16.4,232,80,1007.2,0.0,56,0.9659258262890683,-0.25881904510252063
2024-01-15 08:00:00,-9.1,15.8,235,80,1007.8,0.0,100,0.8660254037844387,-0.49999999999999983
2024-01-15 09:00:00,-7.8,15.8,235,80,1008.3,0.1,100,0.7071067811865476,-0.7071067811865475
2024-01-15 10:00:00,-7.3,17.7,231,76,1008.9,0.0,39,0.5000000000000003,-0.8660254037844385
2024-01-15 11:00:00,-7.3,15.9,231,73,1009.5,0.0,11,0.258819045102521,-0.9659258262890682
2024-01-15 12:00:00,-6.7,15.9,232,73,1009.4,0.0,82,1.2246467991473532e-16,-1.0
2024-01-15 13:00:00,-6.0,21.0,231,74,1009.1,0.0,100,-0.25881904510252035,-0.9659258262890684
2024-01-15 14:00:00,-5.8,20.3,237,74,1009.2,0.0,100,-0.4999999999999998,-0.8660254037844388
2024-01-15 15:00:00,-5.5,20.3,233,73,1009.0,0.0,100,-0.7071067811865471,-0.7071067811865479
2024-01-15 16:00:00,-5.5,15.8,225,73,1009.4,0.0,100,-0.8660254037844384,-0.5000000000000004
2024-01-15 17:00:00,-5.7,13.3,213,76,1009.5,0.1,90,-0.9659258262890681,-0.2588190451025215
2024-01-15 18:00:00,-6.2,13.4,204,80,1009.9,0.1,100,-1.0,-1.8369701987210297e-16
2024-01-15 19:00:00,-6.2,16.5,203,77,1010.0,0.1,96,-0.9659258262890684,0.2588190451025203
2024-01-15 20:00:00,-6.4,17.3,203,76,1010.2,0.0,100,-0.866025403784439,0.49999999999999933
2024-01-15 21:00:00,-6.1,15.8,210,75,1010.2,0.1,100,-0.7071067811865477,0.7071067811865474
2024-01-15 22:00:00,-6.1,13.8,213,74,1010.4,0.0,100,-0.5000000000000004,0.8660254037844384
2024-01-15 23:00:00,-6.3,12.6,207,74,1010.4,0.0,100,-0.25881904510252157,0.9659258262890681
2024-01-16 00:00:00,-6.7,10.7,200,73,1010.3,0.0,100,0.0,1.0
2024-01-16 01:00:00,-7.1,8.9,207,75,1010.3,0.0,100,0.25881904510252074,0.9659258262890683
2024-01-16 02:00:00,-7.5,6.1,208,77,1010.2,0.0,100,0.49999999999999994,0.8660254037844387
2024-01-16 03:00:00,-8.4,5.2,164,80,1009.8,0.0,100,0.7071067811865475,0.7071067811865476
2024-01-16 04:00:00,-8.2,4.7,157,79,1010.4,0.0,100,0.8660254037844386,0.5000000000000001
2024-01-16 05:00:00,-8.1,7.9,150,78,1009.2,0.0,100,0.9659258262890682,0.25881904510252096
2024-01-16 06:00:00,-8.3,7.9,156,76,1008.6,0.0,100,1.0,6.123233995736766e-17
2024-01-16 07:00:00,-8.9,5.7,162,77,1007.9,0.0,100,0.9659258262890683,-0.25881904510252063
2024-01-16 08:00:00,-8.4,6.2,144,78,1007.6,0.0,100,0.8660254037844387,-0.49999999999999983
2024-01-16 09:00:00,-8.0,7.4,137,82,1007.5,0.0,100,0.7071067811865476,-0.7071067811865475
2024-01-16 10:00:00,-7.2,8.8,125,83,1006.7,0.1,100,0.5000000000000003,-0.8660254037844385
2024-01-16 11:00:00,-6.6,8.9,117,78,1006.1,0.1,100,0.258819045102521,-0.9659258262890682
2024-01-16 12:00:00,-6.2,8.7,114,72,1004.9,0.1,100,1.2246467991473532e-16,-1.0
2024-01-16 13:00:00,-6.1,7.6,93,70,1003.3,0.2,100,-0.25881904510252035,-0.9659258262890684
2024-01-16 14:00:00,-6.0,7.3,81,72,1001.7,0.2,100,-0.4999999999999998,-0.8660254037844388
2024-01-16 15:00:00,-5.9,5.6,63,74,1001.3,0.3,100,-0.7071067811865471,-0.7071067811865479
2024-01-16 16:00:00,-6.2,7.2,27,77,1000.9,0.5,100,-0.8660254037844384,-0.5000000000000004
2024-01-16 17:00:00,-6.4,6.2,7,83,1000.5,0.4,100,-0.9659258262890681,-0.2588190451025215
2024-01-16 18:00:00,-6.9,5.7,342,87,1000.2,0.3,100,-1.0,-1.8369701987210297e-16
2024-01-16 19:00:00,-7.4,6.3,329,88,999.8,0.2,99,-0.9659258262890684,0.2588190451025203
2024-01-16 20:00:00,-8.4,6.1,315,89,999.8,0.1,98,-0.866025403784439,0.49999999999999933
2024-01-16 21:00:00,-10.8,7.9,294,91,999.8,0.0,12,-0.7071067811865477,0.7071067811865474
2024-01-16 22:00:00,-11.5,8.2,293,92,999.3,0.0,40,-0.5000000000000004,0.8660254037844384
2024-01-16 23:00:00,-11.2,9.3,286,89,999.1,0.0,50,-0.25881904510252157,0.9659258262890681
2024-01-17 00:00:00,-10.9,12.3,277,88,999.0,0.0,55,0.0,1.0
2024-01-17 01:00:00,-10.9,13.0,275,86,998.6,0.0,0,0.25881904510252074,0.9659258262890683
2024-01-17 02:00:00,-11.6,14.5,277,86,998.2,0.0,1,0.49999999999999994,0.8660254037844387
2024-01-17 03:00:00,-12.4,12.6,272,86,998.6,0.0,14,0.7071067811865475,0.7071067811865476
2024-01-17 04:00:00,-13.0,13.5,261,87,999.2,0.0,72,0.8660254037844386,0.5000000000000001
2024-01-17 05:00:00,-13.1,13.2,259,88,999.0,0.0,100,0.9659258262890682,0.25881904510252096
2024-01-17 06:00:00,-13.2,13.7,252,87,999.2,0.0,87,1.0,6.123233995736766e-17
2024-01-17 07:00:00,-13.5,14.6,250,86,999.0,0.0,19,0.9659258262890683,-0.25881904510252063
2024-01-17 08:00:00,-14.3,13.6,253,83,999.0,0.0,0,0.8660254037844387,-0.49999999999999983
2024-01-17 09:00:00,-14.8,12.4,253,81,998.7,0.0,8,0.7071067811865476,-0.7071067811865475
2024-01-17 10:00:00,-14.1,12.5,252,81,999.0,0.0,19,0.5000000000000003,-0.8660254037844385
2024-01-17 11:00:00,-12.9,13.4,250,80,999.3,0.0,4,0.258819045102521,-0.9659258262890682
2024-01-17 12:00:00,-11.8,13.0,236,78,999.0,0.0,5,1.2246467991473532e-16,-1.0
2024-01-17 13:00:00,-10.6,14.8,229,75,998.4,0.0,55,-0.25881904510252035,-0.9659258262890684
2024-01-17 14:00:00,-9.8,22.8,239,71,998.1,0.0,95,-0.4999999999999998,-0.8660254037844388
2024-01-17 15:00:00,-9.3,19.3,241,65,997.6,0.0,97,-0.7071067811865471,-0.7071067811865479
2024-01-17 16:00:00,-9.3,18.2,243,65,997.9,0.0,99,-0.8660254037844384,-0.5000000000000004
2024-01-17 17:00:00,-9.5,19.9,248,66,998.4,0.0,96,-0.9659258262890681,-0.2588190451025215
2024-01-17 18:00:00,-10.1,17.4,248,68,999.0,0.0,52,-1.0,-1.8369701987210297e-16
2024-01-17 19:00:00,-11.2,10.1,243,71,999.4,0.0,23,-0.9659258262890684,0.2588190451025203
2024-01-17 20:00:00,-12.3,9.4,230,74,999.6,0.0,9,-0.866025403784439,0.49999999999999933
2024-01-17 21:00:00,-11.8,11.8,243,73,1000.1,0.0,81,-0.7071067811865477,0.7071067811865474
2024-01-17 22:00:00,-10.7,17.3,249,72,1000.4,0.0,91,-0.5000000000000004,0.8660254037844384
2024-01-17 23:00:00,-10.6,18.2,252,73,1000.7,0.0,90,-0.25881904510252157,0.9659258262890681
2024-01-18 00:00:00,-10.7,18.1,249,72,1001.0,0.0,88,0.0,1.0
2024-01-18 01:00:00,-11.0,17.6,247,73,1001.3,0.0,69,0.25881904510252074,0.9659258262890683
2024-01-18 02:00:00,-11.3,16.4,255,74,1001.9,0.0,26,0.49999999999999994,0.8660254037844387
2024-01-18 03:00:00,-12.1,13.6,253,76,1002.7,0.0,2,0.7071067811865475,0.7071067811865476
2024-01-18 04:00:00,-12.6,13.2,244,78,1003.4,0.0,54,0.8660254037844386,0.5000000000000001
2024-01-18 05:00:00,-13.0,11.8,247,79,1003.6,0.0,92,0.9659258262890682,0.25881904510252096
2024-01-18 06:00:00,-13.5,9.3,242,80,1004.4,0.0,27,1.0,6.123233995736766e-17
2024-01-18 07:00:00,-14.1,9.2,239,82,1004.8,0.0,45,0.9659258262890683,-0.25881904510252063
2024-01-18 08:00:00,-14.4,8.4,239,83,1005.0,0.0,21,0.8660254037844387,-0.49999999999999983
2024-01-18 09:00:00,-12.4,11.4,252,80,1004.8,0.0,78,0.7071067811865476,-0.7071067811865475
2024-01-18 10:00:00,-11.9,11.2,264,80,1005.7,0.0,92,0.5000000000000003,-0.8660254037844385
2024-01-18 11:00:00,-10.9,10.6,260,79,1006.1,0.0,28,0.258819045102521,-0.9659258262890682
2024-01-18 12:00:00,-9.9,10.8,249,77,1006.2,0.0,8,1.2246467991473532e-16,-1.0
2024-01-18 13:00:00,-8.8,11.1,245,75,1005.8,0.0,86,-0.25881904510252035,-0.9659258262890684
2024-01-18 14:00:00,-7.9,9.9,237,74,1005.1,0.0,97,-0.4999999999999998,-0.8660254037844388
2024-01-18 15:00:00,-7.4,8.9,227,75,1005.1,0.0,67,-0.7071067811865471,-0.7071067811865479
2024-01-18 16:00:00,-7.3,7.1,221,77,1005.4,0.0,44,-0.8660254037844384,-0.5000000000000004
2024-01-18 17:00:00,-10.1,10.7,222,81,1005.4,0.0,1,-0.9659258262890681,-0.2588190451025215
2024-01-18 18:00:00,-11.7,11.8,258,83,1006.0,0.0,8,-1.0,-1.8369701987210297e-16
2024-01-18 19:00:00,-12.1,11.8,258,81,1006.3,0.0,0,-0.9659258262890684,0.2588190451025203
2024-01-18 20:00:00,-12.7,12.7,255,81,1006.6,0.0,2,-0.866025403784439,0.49999999999999933
2024-01-18 21:00:00,-14.1,12.7,263,88,1006.4,0.0,94,-0.7071067811865477,0.7071067811865474
2024-01-18 22:00:00,-14.0,10.4,316,86,1006.6,0.0,100,-0.5000000000000004,0.8660254037844384
2024-01-18 23:00:00,-14.9,9.6,340,83,1006.5,0.0,47,-0.25881904510252157,0.9659258262890681
2024-01-19 00:00:00,-17.2,11.2,6,84,1006.8,0.0,77,0.0,1.0
2024-01-19 01:00:00,-17.4,11.7,34,85,1007.2,0.0,100,0.25881904510252074,0.9659258262890683
2024-01-19 02:00:00,-14.6,8.4,40,82,1007.8,0.0,91,0.49999999999999994,0.8660254037844387
2024-01-19 03:00:00,-15.2,10.4,34,80,1008.0,0.0,89,0.7071067811865475,0.7071067811865476
2024-01-19 04:00:00,-16.1,8.0,27,79,1008.2,0.0,96,0.8660254037844386,0.5000000000000001
2024-01-19 05:00:00,-18.8,9.6,20,80,1007.9,0.0,97,0.9659258262890682,0.25881904510252096
2024-01-19 06:00:00,-19.5,8.9,14,80,1007.9,0.0,57,1.0,6.123233995736766e-17
2024-01-19 07:00:00,-21.1,11.4,18,80,1008.0,0.0,91,0.9659258262890683,-0.25881904510252063
2024-01-19 08:00:00,-22.6,11.9,14,80,1008.2,0.0,87,0.8660254037844387,-0.49999999999999983
2024-01-19 09:00:00,-22.0,10.1,4,81,1008.3,0.0,92,0.7071067811865476,-0.7071067811865475
2024-01-19 10:00:00,-20.5,6.5,357,73,1008.3,0.0,89,0.5000000000000003,-0.8660254037844385
2024-01-19 11:00:00,-18.6,8.0,355,64,1007.8,0.0,98,0.258819045102521,-0.9659258262890682
2024-01-19 12:00:00,-17.6,7.6,360,58,1006.9,0.0,100,1.2246467991473532e-16,-1.0
2024-01-19 13:00:00,-16.9,4.7,351,56,1006.0,0.0,100,-0.25881904510252035,-0.9659258262890684
2024-01-19 14:00:00,-16.2,3.7,259,55,1005.7,0.0,100,-0.4999999999999998,-0.8660254037844388
2024-01-19 15:00:00,-15.5,6.9,242,57,1004.9,0.0,8,-0.7071067811865471,-0.7071067811865479
2024-01-19 16:00:00,-14.9,6.0,245,61,1004.7,0.0,7,-0.8660254037844384,-0.5000000000000004
2024-01-19 17:00:00,-16.2,8.6,237,67,1004.0,0.0,2,-0.9659258262890681,-0.2588190451025215
2024-01-19 18:00:00,-16.0,10.4,250,68,1003.8,0.0,7,-1.0,-1.8369701987210297e-16
2024-01-19 19:00:00,-15.5,14.4,257,69,1003.7,0.0,12,-0.9659258262890684,0.2588190451025203
2024-01-19 20:00:00,-15.9,15.7,286,71,1003.7,0.0,32,-0.866025403784439,0.49999999999999933
2024-01-19 21:00:00,-16.3,14.3,295,73,1003.7,0.0,100,-0.7071067811865477,0.7071067811865474
2024-01-19 22:00:00,-16.9,12.2,294,74,1003.8,0.0,100,-0.5000000000000004,0.8660254037844384
2024-01-19 23:00:00,-17.5,9.7,285,73,1003.8,0.0,99,-0.25881904510252157,0.9659258262890681
2024-01-20 00:00:00,-17.9,9.4,272,73,1003.7,0.0,90,0.0,1.0
2024-01-20 01:00:00,-18.0,10.4,272,74,1003.5,0.0,28,0.25881904510252074,0.9659258262890683
2024-01-20 02:00:00,-18.4,11.2,272,75,1003.5,0.0,40,0.49999999999999994,0.8660254037844387
2024-01-20 03:00:00,-18.5,11.5,268,75,1003.6,0.0,80,0.7071067811865475,0.7071067811865476
2024-01-20 04:00:00,-18.6,12.6,265,76,1003.7,0.0,99,0.8660254037844386,0.5000000000000001
2024-01-20 05:00:00,-18.2,14.3,260,77,1003.4,0.0,93,0.9659258262890682,0.25881904510252096
2024-01-20 06:00:00,-18.1,13.9,260,77,1003.5,0.0,100,1.0,6.123233995736766e-17
2024-01-20 07:00:00,-17.5,15.7,261,77,1003.7,0.0,100,0.9659258262890683,-0.25881904510252063
2024-01-20 08:00:00,-17.5,14.7,259,77,1004.0,0.0,100,0.8660254037844387,-0.49999999999999983
2024-01-20 09:00:00,-17.0,14.5,263,77,1004.5,0.0,100,0.7071067811865476,-0.7071067811865475
2024-01-20 10:00:00,-16.2,15.5,257,78,1004.7,0.0,100,0.5000000000000003,-0.8660254037844385
2024-01-20 11:00:00,-15.0,16.0,262,75,1005.1,0.0,100,0.258819045102521,-0.9659258262890682
2024-01-20 12:00:00,-14.1,16.6,248,74,1004.9,0.0,100,1.2246467991473532e-16,-1.0
2024-01-20 13:00:00,-13.0,17.8,249,74,1004.3,0.0,100,-0.25881904510252035,-0.9659258262890684
2024-01-20 14:00:00,-11.9,18.0,254,73,1004.1,0.0,100,-0.4999999999999998,-0.8660254037844388
2024-01-20 15:00:00,-10.5,20.2,268,70,1003.8,0.1,100,-0.7071067811865471,-0.7071067811865479
2024-01-20 16:00:00,-9.9,18.4,270,71,1004.1,0.0,100,-0.8660254037844384,-0.5000000000000004
2024-01-20 17:00:00,-9.8,16.6,266,72,1004.6,0.0,98,-0.9659258262890681,-0.2588190451025215
2024-01-20 18:00:00,-10.2,17.3,272,73,1005.4,0.0,99,-1.0,-1.8369701987210297e-16
2024-01-20 19:00:00,-10.2,18.2,279,74,1006.2,0.0,93,-0.9659258262890684,0.2588190451025203
2024-01-20 20:00:00,-10.6,17.6,285,73,1007.1,0.0,92,-0.866025403784439,0.49999999999999933
2024-01-20 21:00:00,-12.2,17.4,288,76,1008.3,0.0,94,-0.7071067811865477,0.7071067811865474
2024-01-20 22:00:00,-12.8,16.6,288,77,1009.1,0.0,97,-0.5000000000000004,0.8660254037844384
2024-01-20 23:00:00,-13.2,16.1,286,78,1009.5,0.0,94,-0.25881904510252157,0.9659258262890681
2024-01-21 00:00:00,-13.9,15.7,286,78,1009.6,0.0,38,0.0,1.0
2024-01-21 01:00:00,-14.6,15.3,285,78,1010.0,0.0,44,0.25881904510252074,0.9659258262890683
2024-01-21 02:00:00,-14.9,15.2,284,78,1010.3,0.0,34,0.49999999999999994,0.8660254037844387
2024-01-21 03:00:00,-15.3,15.2,284,78,1011.4,0.0,52,0.7071067811865475,0.7071067811865476
2024-01-21 04:00:00,-15.6,15.1,282,78,1012.0,0.0,12,0.8660254037844386,0.5000000000000001
2024-01-21 05:00:00,-16.0,14.6,280,78,1012.5,0.0,2,0.9659258262890682,0.25881904510252096
2024-01-21 06:00:00,-16.4,15.3,278,78,1013.4,0.0,4,1.0,6.123233995736766e-17
2024-01-21 07:00:00,-16.7,14.1,276,78,1014.2,0.0,0,0.9659258262890683,-0.25881904510252063
2024-01-21 08:00:00,-17.0,14.1,273,77,1015.0,0.0,0,0.8660254037844387,-0.49999999999999983
2024-01-21 09:00:00,-16.9,13.3,267,79,1016.2,0.0,0,0.7071067811865476,-0.7071067811865475
2024-01-21 10:00:00,-16.3,14.8,266,78,1017.3,0.0,0,0.5000000000000003,-0.8660254037844385
2024-01-21 11:00:00,-15.5,16.6,268,76,1018.0,0.0,0,0.258819045102521,-0.9659258262890682
2024-01-21 12:00:00,-14.4,15.9,266,72,1018.3,0.0,9,1.2246467991473532e-16,-1.0
2024-01-21 13:00:00,-13.2,16.6,257,69,1018.2,0.0,1,-0.25881904510252035,-0.9659258262890684
2024-01-21 14:00:00,-12.1,17.3,258,67,1017.9,0.0,0,-0.4999999999999998,-0.8660254037844388
2024-01-21 15:00:00,-11.4,18.2,256,66,1017.8,0.0,1,-0.7071067811865471,-0.7071067811865479
2024-01-21 16:00:00,-10.6,19.0,251,67,1018.3,0.0,0,-0.8660254037844384,-0.5000000000000004
2024-01-21 17:00:00,-10.6,18.1,239,68,1018.7,0.0,0,-0.9659258262890681,-0.2588190451025215
2024-01-21 18:00:00,-11.5,17.6,239,74,1019.4,0.0,17,-1.0,-1.8369701987210297e-16
2024-01-21 19:00:00,-11.9,16.8,242,76,1019.7,0.0,25,-0.9659258262890684,0.2588190451025203
2024-01-21 20:00:00,-12.1,16.7,251,75,1020.4,0.0,6,-0.866025403784439,0.49999999999999933
2024-01-21 21:00:00,-12.6,14.7,253,78,1020.7,0.0,23,-0.7071067811865477,0.7071067811865474
2024-01-21 22:00:00,-12.6,13.8,255,78,1020.6,0.0,21,-0.5000000000000004,0.8660254037844384
2024-01-21 23:00:00,-12.9,12.6,246,79,1020.5,0.0,50,-0.25881904510252157,0.9659258262890681
2024-01-22 00:00:00,-12.8,13.4,243,81,1020.6,0.0,59,0.0,1.0
2024-01-22 01:00:00,-12.4,14.3,236,80,1020.3,0.0,99,0.25881904510252074,0.9659258262890683
2024-01-22 02:00:00,-11.6,14.0,228,80,1019.9,0.0,95,0.49999999999999994,0.8660254037844387
2024-01-22 03:00:00,-11.2,11.5,231,81,1019.8,0.0,97,0.7071067811865475,0.7071067811865476
2024-01-22 04:00:00,-11.0,12.2,225,83,1019.3,0.0,98,0.8660254037844386,0.5000000000000001
